id,title,description,release_year,runtime,first_genre,second_genre,country,first_keyword,second_keyword,third_keyword,my_rating
tm452574,"Ray Romano: Right Here, Around the Corner","Ray Romano cut his stand-up teeth at the Comedy Cellar in New York. Now, in his first comedy special in 23 years, he returns to where it all began.",2019,58,comedy,documentation,US,Romano,Ray,York,6.963189705821727
tm840242,Arsenio Hall: Smart and Classy,"In his first stand-up special, Arsenio Hall discusses getting older, the changing times and culture, social issues and even bothersome baby toes.",2019,63,comedy,no_second-genre,US,Arsenio,Hall,Smart,5.91198509232755
tm115973,Guna 369,"Guna is a happy-go-lucky guy who believes the solution to solving issues is not through violence but through compromise.When he is framed for a crime he didn't commit by someone close to him, Guna is left with no choice and forced to the extremes to prove his innocence.",2019,146,romance,action,IN,Guna,guy,innocence,5.0105464126925785
tm869373,High & Low: The Worst,"Demon High School is divide into a part-time system and a full-time system, Yoshiki Murayama is the head of the Demon high school and Kaede Hanaoka has an ambition to take on the full-time world in order to challenge Murayama one day.",2019,125,action,comedy,JP,High,Demon,Low,7.054660070082969
tm843143,Whipped,Four buddies attend a class taught by a love guru who leads them to question their romantic attachments — until her hidden agenda comes to light.,2020,97,drama,romance,ID,Whipped,attachments,light,5.871885174804864
tm848444,Masameer: The Movie,"Danah, a Saudi girl with a passion for artificial intelligence embark on a journey to create good in the world using robotics. Meanwhile, three friends Saad, Saltooh and Kalb hit rock bottom and go on a journey of their own to prove themselves to society by becoming crime fighting superheroes.",2020,112,animation,comedy,SA,Danah,Masameer,Movie,6.055429421370915
tm823350,Luccas Neto in: Summer Camp,Luccas and Gi are heading to a world famous gymkhana camp. Only problem: so are their bullies... A fun musical that will get you in a vacation mood.,2019,87,comedy,no_second-genre,BR,Summer,Luccas,Camp,8.308838053380732
tm431349,Bulbul Can Sing,"Coming-of-age drama about a young girl living in rural India, fighting her way through love and loss as she figures out who she really is.",2019,95,drama,no_second-genre,IN,Sing,India,Bulbul,7.483484638007666
tm881984,Maska,"Determined to make it in showbiz, an aspiring young actor considers turning his back on the beloved Irani café run by his family for generations.",2020,111,comedy,drama,IN,Determined,Irani,Maska,5.954211677620335
tm451852,The 3rd Eye 2,"After her sister died, Alia decides to start a new life by living in an orphanage owned by Mrs Laksmi and Mr Fadli as well as doing social work there. But Alia feels something wrong with the orphanage. Moreover, Nadia, one of the orphanage who apparently also has an inner eyes like Alia, can hears mysterious voices asking for help from all over the walls of the house. Alia and Nadia open a mysterious locked room. Since then disasters begin. It turns out that Alia and Nadia had made a big mistake and releases Darmah, a vengeful spirit that was deliberately locked in the room. Together with Mrs Windu, the paranormal and mentor of her inner eyes, Alia must confront Darmah and save the orphanage.",2019,115,thriller,horror,ID,Alia,Laksmi,Fadli,5.68624450206124
tm842829,Dead Kids,A socially awkward teen bonds with a group of misfits who plot to abduct the school's arrogant rich kid -- until their kidnapping scheme turns deadly.,2019,94,crime,drama,PH,Dead,deadly,Kids,5.828610499607687
tm451584,Too Handsome To Handle,"Wary of the effects of his good looks on others, a shut-in agrees to attend high school for the first time and meets a girl who's immune to his charm.",2019,106,comedy,drama,ID,Handsome,Handle,Wary,6.062385355370109
tm935388,Ginny Weds Sunny,"Delhi girl Ginny lives with her matchmaker mother and is set up with Sunny, who has given up on the idea of love. He just wants to get married and settle down. But, the match is not that simple. As Ginny meets Sunny, there’s a lot more that comes to the fore than previously imagined in this tale of love, life, weddings and music.",2020,125,comedy,drama,IN,Weds,Delhi,Sunny,5.964450306148229
tm907704,Dark City Beneath the Beat,"Dark City Beneath The Beat is an audiovisual experience that defines the soundscape of Baltimore city. Inspired by an all original Baltimore club music soundtrack, the film spotlights local club artists, DJs, dancers, producers, and Baltimore’s budding creative community as they are realizing their life dreams. Rhythmic and raw, these stories illustrate the unique characteristics of the city’s landscape and social climate through music, poetry, and dance. From the city’s social climate to its creative LGBTQ community, Dark City Beneath The Beat showcases Baltimore club music as a positive subculture in a city overshadowed by trauma, drugs, and violence.",2020,65,documentation,music,US,City,Baltimore,Beneath,6.977370238664579
tm452237,The Car: Road to Revenge,"In a dilapidated cyberpunk city plagued by crime and corruption, an unscrupulous District Attorney is savagely murdered and tossed out of a building onto his brand new car. Mysteriously, the District Attorney and his car come back to life as a single being with a thirst for vengeance. The eerie driver-less car embarks on a vicious rampage exacting revenge on the criminals who murdered him. The Car: Road to Revenge is the stylized sequel to the unconventional horror cult classic The Car (1977), and features an homage to the original with the return of Ronny Cox as the Mechanic.",2019,89,action,horror,US,Car,District,Attorney,6.469151517360114
tm456074,Jezebel,"A true story. In the last days of her mother’s life, 19-year-old Tiffany crashes with five family members in a Las Vegas studio apartment. In order to make ends meet, her sister, a phone sex operator, introduces her to the world of fetish cam girls.",2020,88,drama,no_second-genre,US,Jezebel,story,true,6.6
tm894241,Kenny Sebastian: The Most Interesting Person in the Room,"Fusing his musical and stand-up chops, Kenny Sebastian gets analytical about frumpy footwear, flightless birds and his fear of not being funny enough.",2020,67,comedy,no_second-genre,IN,Kenny,Sebastian,Interesting,6.676542604525471
tm887052,Father Soldier Son,"When Sgt. First Class Brian Eisch is critically wounded in Afghanistan, it sets him and his sons on a journey of love, loss, redemption and legacy.",2020,99,war,documentation,US,loss,Afghanistan,Soldier,6.291627651673361
tm458363,Juanita,"Fed up with her deadbeat grown kids and marginal urban existence, Juanita takes a Greyhound bus to Paper Moon, Montana - where she reinvents herself and finds her mojo.",2019,90,drama,no_second-genre,US,Montana,Juanita,Moon,5.442626882620876
tm845942,A Family Reunion Christmas,M'Dear and her sisters struggle to keep their singing act together before a church Christmas pageant while Grandpa teaches the kids a valuable lesson.,2019,29,comedy,family,US,Christmas,Family,Reunion,6.091143561501053
tm498444,Nimbe: The Movie,"Nimbe is a story addressing the issues associated with drug abuse, some of the causes, how to identify and avoid such.",2019,110,drama,no_second-genre,unknown_country,Nimbe,Movie,abuse,5.9
tm824324,Scarecrow,"The story revolves around a grandfather who stole a rare masterpiece belonging to the late singer (Umm Kulthum) in his youth, but after years passes, he finds himself chased by those who want to have this piece, which makes him resort to the help of his only grandson.",2019,126,comedy,no_second-genre,EG,Umm,Kulthum,Scarecrow,5.599999999999999
tm831196,Chippa,"On the eve of his tenth birthday, when Chippa receives a letter for his long-absent father, he decides to leave his pavement abode to find out more.",2019,90,drama,no_second-genre,IN,Chippa,birthday,father,5.6951944269019545
tm819841,Isa Pa with Feelings,A frustrated architect finds solace with a deaf-mute neighbor. But their relationship is faced with challenges as miscommunications kicked in.,2019,102,comedy,romance,PH,Feelings,Isa,neighbor,7.444638829925659
tm841410,Fire in Paradise,"In this documentary, survivors recall the catastrophic 2018 Camp Fire, which razed the town of Paradise and became California’s deadliest wildfire.",2019,39,documentation,no_second-genre,US,Camp,Paradise,Fire,6.699999999999999
tm996316,Omo Ghetto: The Saga,Omo Ghetto (Child of the Ghetto) franchise tells the story of twin sisters leading separate lives but are reunited by series of dramatic twists.,2020,110,comedy,action,unknown_country,Ghetto,Omo,Child,5.577910422301599
tm834653,The Knight and the Princess,"An unwavering young warrior's determination to save women and children abducted by pirates, leads him to his sweetheart and to confront a brutal tyrant and his devious sorcerer.",2019,97,comedy,family,EG,Knight,Princess,pirates,5.500000000000001
tm971431,Ari Eldjárn: Pardon My Icelandic,"Comedian Ari Eldjárn pokes fun at Nordic rivalries, Hollywood’s take on Thor, the whims of toddlers and more.",2020,54,comedy,no_second-genre,IS,Eldjárn,Pardon,Hollywood,7.9
tm465984,Boi,"Boi is a young man starting out in a new job as a chauffeur. While anxiously waiting for news from his girlfriend regarding a decision that could change both their lives, he must accompany his first clients, Michael and Gordon, two Asian businessmen who have come to Barcelona in order to close a multimillion-dollar deal.",2019,111,thriller,european,ES,Boi,chauffeur,young,5.0
tm863280,Showtime 1958,"The true story behind the iconic Selamat Hari Raya song written in 1958, by P. Ramlee and Jamil Sulong during a variety show which they had organised to collect funds for fellow performers and friends who had lost their jobs at the studio.",2020,110,drama,no_second-genre,MY,Showtime,Selamat,Hari,6.485608812398054
tm866782,One-Way to Tomorrow,"Two strangers meet on a journey from Ankara to Izmir. Although having a rough start, their relationship takes a different path when they realize they have to confront themselves and would like to clean the slate as they get to know each other.",2020,90,comedy,romance,TR,Izmir,Tomorrow,Ankara,5.688299482787291
tm810423,"Colin Quinn: Red State, Blue State",Stand-up comedian Colin Quinn calls out the hypocrisies of the left and the right in this special based on his politically charged Off-Broadway show.,2019,65,comedy,no_second-genre,US,Quinn,State,Colin,7.52237368462826
tm918373,Malibu Rescue: The Next Wave,"It’s summer again, and everyone’s favorite Junior Rescuers, The Flounders, are back at Tower 2. With the International Junior Rescue Championships headed to Southern California, the eyes of the entire planet are on Malibu Beach. But when Team USA falls victim to a bout of food poisoning, it’s up to Tyler, Dylan, Eric, Lizzie and Gina to represent their country in the world's most extreme lifeguard challenge!",2020,70,comedy,family,US,Rescuers,Flounders,Tower,6.347901691789613
tm457410,Money Trap,"Asim Noyan swindles people with his lies and games. Asim Noyan and his gang, who no one else has been able to catch, get into a ruse again.",2019,121,action,comedy,TR,Noyan,Trap,Asim,5.839811923431581
tm940566,Kaali Khuhi,"When a restless spirit curses a Punjab village that has a history of female infanticide, the town's fate lies in the hands of a 10-year old girl, Shivangi.",2020,90,thriller,horror,IN,Shivangi,Khuhi,Punjab,4.292312562536521
tm825210,Nothing to Lose 2,Part 2 of Edir Macedo's self-financed biopic.,2019,96,drama,no_second-genre,BR,Part,Lose,Edir,3.0
tm460259,Blood Will Tell,Thriller about a family whose ties are put to the test when the patriarch’s wife dies.,2019,113,thriller,drama,CL,Thriller,Blood,dies,6.0270057974261935
tm896246,George Lopez: We'll Do It for Half,"Comedian George Lopez tackles the future and the past of Latinx culture in America, touching on immigration, his tough relatives, aging and much more.",2020,51,comedy,no_second-genre,US,Lopez,America,George,5.617547050342289
tm483190,Time Out,"A woman who works as a DJ is known to live alone and has her own messy world, but when she meets a teacher who is always serious and well organized, the contradiction between their personalities result in many comedic situations.",2019,93,comedy,drama,unknown_country,Time,world,organized,5.9
tm925785,Dark Forces,"In search of his sister, a renegade criminal seeks answers at a sordid hotel where he encounters a sinister guest and romances a mysterious waitress.",2020,81,horror,thriller,MX,Forces,Dark,sister,4.094189111424165
tm454464,Pegasus,"Zhang Chi, a hubris and dominating six-time racing champion, falls from grace following a crisis. After a five-year suspension from the motorsport, the now single-father to a six-year-old boy throws down the gauntlet once again.",2019,98,comedy,action,CN,Chi,Zhang,Pegasus,6.3
tm484173,Bhangra Paa Le,Jaggi comes from a Punjabi background and he aspires to take the popular Punjabi dance form of 'Bhangra' to an international platform and passionately works towards his dream. He meets his college rival in Simi and they both compete with each other to win the international dance competition.,2020,131,music,comedy,IN,Bhangra,Punjabi,Paa,5.841527952162842
tm919920,Milestone,"As soon as veteran driver Ghalib’s truck touches the 500,000 kilometers mark - a record at his company - he is struck by a sudden pain in his back. As Ghalib struggles with this ache, an existential threat begins to overwhelm him when he is asked to train a young new driver.",2020,98,drama,no_second-genre,IN,Ghalib,Milestone,kilometers,6.245166966232788
tm405637,122,"During a bloody night, a young man and his lover are struggling, not to get to the hospital, but to escape and survive.",2019,95,horror,thriller,EG,night,struggling,hospital,6.0
tm478962,Saavat,The journey of a woman who overcomes her personal anguish to help deliver justice to another woman trapped in a web of deceit and deception.,2019,117,thriller,crime,IN,Saavat,deception,woman,6.922137297149163
tm813634,Dorasani,Dorasani explores the periodic tale of love between a rich lady Devaki and a poor boy Raju.,2019,130,drama,romance,IN,Raju,Dorasani,Devaki,4.129043337304999
tm877746,Krishna and His Leela,"Torn between his past and present girlfriends, a confused bachelor's indecisiveness spins a web of lies and cheating as he struggles to commit.",2020,125,comedy,romance,unknown_country,Leela,Torn,Krishna,5.599999999999999
tm938333,A Go! Go! Cory Carson Halloween,"Cory, Chrissy and Freddie are on the hunt for king-sized candy bars this Halloween! But are all the treats worth the trek to the spooky side of town?",2020,21,animation,family,unknown_country,Halloween,Cory,Chrissy,7.279870124906194
tm828318,Axone,"This bittersweet comedy follows immigrants in Delhi who are attempting to organise a wedding party, but soon find everything going wrong.",2019,96,comedy,drama,IN,Delhi,Axone,party,6.306250023775486
tm455715,Dilan 1991,"Dilan's involvement in the motorbike gang imperils his relationship with Milea, whose distant relative returns from Belgium.",2019,118,drama,romance,ID,Dilan,Milea,Belgium,6.724913268613972
tm977184,A Go! Go! Cory Carson Christmas,"When a familiar-looking stranger crashes in without a memory, cory helps him remember the magic of Christmas to save the holiday for everyone",2020,21,animation,family,US,Christmas,Cory,Carson,6.897452256783938
tm474695,Dying to Tell,"In 2012, awarded filmmaker Hernán Zin suffered an accident in Afghanistan that changed his life forever. The traumas he had been accumulating during 20 years of war reporting suddenly imploded. He began suffering depression, loneliness and self-destructive behaviors. Searching for answers of what happened to him, Hernán Zin decided to interview other journalists. He asked them about their traumas, their losses, their fears and their families. DYING TO TELL is the first documentary film ever made about trauma in war reporters. It is a brutal and torn portrait of war, and a tribute to those who risk their lives for the world to be informed.  —Contramedia Films",2019,87,documentation,european,ES,Afghanistan,Hernán,Zin,7.052562850448669
tm845616,Tootsies & The Fake,"After knocking a celebrity unconscious before a huge job, a bumbling pack of pals tries to avoid a lawsuit by replacing her with a look-alike.",2019,108,comedy,no_second-genre,TH,Tootsies,Fake,job,4.7739950276943315
tm826677,Tee Shot: Ariya Jutanugarn,"This biopic follows pro golfer Ariya Jutanugarn's journey to the LPGA tour, from child prodigy to her number-one ranking in the world.",2019,103,drama,no_second-genre,TH,Ariya,Jutanugarn,Shot,6.200000000000001
tm1000551,Namaste Wahala,A Nigerian woman and an Indian man won't let cultural differences get in the way of their romance.,2020,106,comedy,drama,NG,Wahala,Nigerian,Indian,6.74297764919393
tm943808,Guillermo Vilas: Settling the Score,"For more than forty years, Argentinean sportsman Guillermo Vilas, a tennis legend, has tirelessly demanded that the official rankings (1973-78) be revised in order to finally be recognized as the best player in the world. Eduardo Puppo, a sports journalist, making Vilas' demand his own, fought for more than ten years against a powerful sports corporation to prove that Vilas was indeed unfairly displaced from the top of world tennis.",2020,94,documentation,sport,AR,Guillermo,Vilas,Settling,7.825045585338696
tm975616,The Beginning of Life 2: Outside,"Genuine connections between children and nature can revolutionize our future. But is this discovery still possible in the world's major urban centers? The new chapter of ""The Beginning of Life"" reveals the transformative power of this concept.",2020,92,documentation,no_second-genre,BR,Life,Genuine,Beginning,8.494051862638727
tm373471,90 ML,"Thamara, Paru, Kajal and Suganya are four friends who are rather tired of their uneventful routine. However, things take a turn for the better with the arrival of the spirited and outgoing Rita, a young woman who encourages them to live their lives to the fullest.",2019,125,drama,romance,IN,Paru,Thamara,Kajal,4.736056495924004
tm936519,Soulmate,A romantic film presenting a love story that is both sweet and bitter. Can love be found amidst clashes and troubles?,2020,106,drama,no_second-genre,EG,Soulmate,bitter,love,5.8
tm946795,Citation,A bright student in Nigeria takes on the academic establishment when she reports a popular professor who tried to rape her. Based on real events.,2020,151,thriller,drama,NG,Nigeria,Citation,bright,7.187279762461911
tm813936,Adam Devine: Best Time of Our Lives,"Frenetic comic Adam Devine talks teen awkwardness, celebrity encounters, his ""Pitch Perfect"" audition and more in a special from his hometown of Omaha.",2019,58,comedy,no_second-genre,US,Devine,Pitch,Perfect,6.331970396336132
tm918258,Dogwashers,"When a narco past his prime refuses to pay a debt to an upstart, only a secret stash of money can save his men. But guess what the gardener just found?",2020,107,crime,drama,AR,Dogwashers,upstart,men,6.302774451033014
tm1047951,Small Chops,"When a business mogul hires an exotic dancer for a weekend of entertainment, it quickly morphs into a messy situation full of misunderstanding.",2020,98,drama,no_second-genre,NG,Chops,Small,entertainment,3.0
tm493556,Kaagar,"In a small Maharashtrian town, a woman's rise in the political hierarchy creates ripples across the social-political spectrum. Directed by Makarand Mane, KaaGaR stars Rinku Rajguru in the lead role.",2019,129,crime,drama,IN,Maharashtrian,Kaagar,town,6.200000000000001
tm882875,Sol Levante,A young warrior and her familiar search for the sacred place said to fulfill wishes. It's best not to anger the ancient guardians and spirits.,2020,4,fantasy,scifi,JP,Levante,Sol,wishes,5.3999999999999995
tm460411,Stunt School,An aspiring actress is admitted to a prestigious conservatory but must pay her tuition by working as a performer for an unusual company.,2019,95,comedy,no_second-genre,TR,School,Stunt,company,4.230933506148226
tm816432,Bypass Road,"The story revolves around a young man, Vikram, who is a fashion prodigy. The story is layered with a murder in town.",2019,137,thriller,drama,IN,Vikram,Road,Bypass,5.340713018588222
tm1020701,La Vocera,"A healer chosen to heal an ailing country. The Spokeswoman (La Vocera), the one who carries our voices is Maria de Jesús Patricio, the first indigenous woman to aspire to the presidency in Mexico. Her journey also tells the story behind the Indigenous Government Council's fight to preserve nature and for a new way of understanding progress in the world today.",2020,82,documentation,no_second-genre,MX,Vocera,country,indigenous,6.520730166415174
tm839479,Fan Girl,A starstruck girl sneaks into an actor’s house and discovers a horrifying truth about her idol.,2020,100,drama,no_second-genre,PH,Girl,Fan,idol,7.455812276802053
tm828570,Ahaan,"Jilted by his wife, a man with OCD finds eye opening common ground and camaraderie with his neighbor, a young man with Down Syndrome.",2019,81,comedy,drama,IN,Syndrome,man,Jilted,7.0
tm466850,Ricardo Quevedo: los amargados somos más,"From how social media can ruin relationships to the perils of buying a gift for a woman, comic Ricardo Quevedo dissects life's trials and tribulations.",2019,58,comedy,no_second-genre,unknown_country,Quevedo,Ricardo,los,7.683503490017595
tm835445,Deon Cole: Cole Hearted,"Embracing his belief that comedy is the last raw form of expression, Deon Cole explains the right time to thank Jesus and the wrong time to say ""welp.""",2019,69,comedy,no_second-genre,US,Deon,Cole,welp,6.592008967926609
tm1004219,Who's the Boss,"This narrates the story of a Young and ambitious employee who tries to work her way to the top, but keeps being de-valued. She decided to take a bold step which ends her in a position she deserves to be and without love for a long time.",2020,105,comedy,romance,unknown_country,Boss,Young,top,4.0258691944431
tm435327,27 Steps of May,"Eight years ago, 14 year old May was raped by a group of men. May’s father is devastated, blaming himself for not being able to keep his daughter safe. Traumatized significantly by this incident, May withdraws completely from life.",2019,112,drama,no_second-genre,ID,Steps,ago,men,8.473229072211097
tm435836,Mere Pyare Prime Minister,A story about four children living in a Mumbai slum in India. An eight-year old Kanhu writes a letter to the Prime Minister after a dramatic incident with his mother.,2019,104,drama,no_second-genre,IN,India,Prime,Minister,7.10104629614754
tm983091,The Netflix Afterparty: The Best Shows of The Worst Year,"David Spade, Fortune Feimster and London Hughes welcome guests from Tiger King, Emily in Paris, The Queen's Gambit, and more.",2020,59,documentation,no_second-genre,US,Afterparty,Spade,Fortune,6.000000000000001
tm674135,Brother in Love,"After a series of lies and misunderstandings, Aykut, a straightforward craftsmen, finds himself in the middle of wedding plans with Gulsah, an insurance broker. The problem is that Aykut is marrying with his fiance Nurhan a week later, whose family could kill him if they know the truth.",2019,115,comedy,family,TR,Gulsah,Love,Aykut,6.9670023402564745
tm938434,All Because of You,"After falling for a guest, an unsuspecting hotel staff becomes embroiled in a hostage scheme and discovers true love in an unlikely place.",2020,101,romance,comedy,MY,guest,place,falling,6.386908154417426
tm912415,Urzila Carlson: Overqualified Loser,"Stand-up comedian Urzila Carlson keeps the crowd roaring with her thoughts on recasting ""The Biggest Loser,"" sex tape regrets and boxed wine hangovers.",2020,62,comedy,no_second-genre,unknown_country,Carlson,Overqualified,Loser,5.054006864858214
tm992712,From Stress to Happiness,"Alejandro is an ordinary man, in the year 2018 he has a unique opportunity: to travel in a very close way along a Buddhist monk who lived 50 years in the Himalayas and accompanied the most recognized masters of Tibetan Buddhism",2020,60,documentation,no_second-genre,unknown_country,Buddhism,Stress,Happiness,6.0221342825796365
tm475638,Luccas Neto em: Uma Babá Muito Esquisita,Luccas and Gi forgot about Mother's Day and now they need to find a special present. Get together with the brothers and their freaky babysitter in this new adventure!,2019,75,comedy,family,BR,Uma,Luccas,Neto,7.040537736158585
tm980358,You Are My Home,"This drama follows the relationship of a heartbroken woman and a young immigrant girl who has lost her mother at the border, coming together just before Christmas.",2020,92,family,no_second-genre,US,Christmas,Home,border,7.3
tm483511,Jai Mummy Di,Jai Mummy Di is a light-hearted family comedy that portrays the trials and tribulations a couple has to undergo due to the dynamics between their respective mothers.,2020,103,comedy,drama,IN,Mummy,Jai,mothers,5.729610870735898
tm830151,One Day We'll Talk About Today,"Three siblings live in happy-looking families, but one of them changes and gets warned by his parents, prompting the rebellion of the three siblings which led to the discovery of the secrets and great trauma in their families.",2020,121,drama,family,ID,families,siblings,Day,7.676731180042236
tm1026240,Perfume Imaginary Museum “Time Warp”,"When the world had to stay home, they brought their concert online. Immersive, candy-sweet and cutting edge, Warp into it.",2020,53,music,no_second-genre,JP,Museum,Time,Imaginary,6.993799996744192
tm885938,Mauricio Meirelles: Generating Chaos,"He's mid-30s going on 79, with scathingly funny views on fatherhood, marriage and society. Let Maurício Meirelles give you a tour of his chaotic mind.",2020,63,comedy,no_second-genre,BR,Generating,Chaos,Meirelles,7.699999999999999
tm838007,Dolly Kitty and Those Twinkling Stars,"A disillusioned Delhi wife (Dolly), and her new-in-town cousin (Kitty), navigate damning secrets, dreams and their thorny dynamic on their respective roads to freedom.",2019,120,drama,comedy,IN,Dolly,Kitty,cousin,5.596917428217367
tm845552,Giving Voice,"Every year, thousands of high schoolers enter the August Wilson monologue competition for a chance to perform on Broadway. This film follows these students, examining how Wilson and his characters speak to a new generation, inspiring them to listen to his words and find their own voice.",2020,90,documentation,no_second-genre,US,Broadway,August,Wilson,6.299999999999999
tm873357,Mariposa,"Iqbal (Angga Yunanda) is like a Mariposa butterfly to Acha (Adhisty Zara). Each time someone approach, he always runs away. Acha is determined to win Iqbal, a man known to be handsome, smart, yet cold.",2020,117,comedy,drama,unknown_country,Angga,Yunanda,Adhisty,6.8999999999999995
tm810357,True: Happy Hearts Day,"True and Bartleby try to cheer up the Rainbow Kingdom's loneliest citizen, but his gloomy mood is contagious! Can a trio of wishes turn things around?",2019,23,action,animation,CA,Happy,True,Hearts,7.0
tm1062350,Kedibone,"An exotically beautiful Sotho girl, Kedibone Manamela, chooses to live her youth on the fast lane. Veiled from her loyal childhood boyfriend's eyes, she bounces between being a good girl in the township and the 'it' girl on the high end of Johannesburg streets. A dark threat looms over the day when the news of Kedibone's escapades reaches the young man.",2020,94,drama,no_second-genre,ZA,Manamela,Sotho,Kedibone,9.628570308816261
tm457296,Kevin Hart's Guide to Black History,Kevin Hart highlights the fascinating contributions of black history's unsung heroes in this entertaining -- and educational -- comedy special.,2019,60,comedy,no_second-genre,US,Hart,Kevin,Black,5.429408387975383
tm982569,London Hughes: To Catch A D*ck,"London Hughes, the sauciest comedian to come out of the UK, takes us on a brilliant and bold tour of her d*ck catching history.",2020,60,comedy,no_second-genre,US,Hughes,London,Catch,6.4540538785297965
tm840208,Jeff Garlin: Our Man in Chicago,"Comedian Jeff Garlin (unintentionally) celebrates his 37th year of stand-up and shares his learnings on love, loss, success and food addiction.",2019,58,comedy,no_second-genre,GB,Garlin,unintentionally,loss,6.236253800411783
tm840236,Milea,"Years after his teen romance with Milea, a now-adult Dilan tells his version of their love story when a high school reunion brings them back together.",2020,99,drama,romance,ID,Milea,Years,Dilan,5.759465777291526
tm844978,Guatemala: Heart of the Mayan World,"From Sierra de las Minas to Esquipulas, explore Guatemala's cultural and geological wealth, including ancient Mayan cities and other natural wonders.",2019,66,documentation,no_second-genre,GT,Heart,Esquipulas,Mayan,5.871258188203917
tm885364,The House of Flowers Presents: The Funeral,"The de la Mora family, their friends, acquaintances, and rivals gather for the funeral of Virginia de la Mora.",2019,35,comedy,no_second-genre,MX,Mora,Funeral,Presents,6.8999999999999995
tm849599,Furtive,"Park Ranger Pablo Silva remakes his life in his new destination, a forgotten and troubled place that few want to go to, the Pereyra Iraola Park. Soon, under an apparent tranquility, he discovers a network of poachers, traffc and hoaxes. His old hunter instinct will arise. He can hide from everyone, except himself.",2020,84,thriller,no_second-genre,AR,Park,Ranger,Pablo,6.29719499582572
tm981475,Illegal Woman,An immigration lawyer and a Nigerian woman caught in a ring of corruption team up to uncover the truth behind a suspicious death in a detention center.,2020,119,drama,crime,ES,Woman,Nigerian,Illegal,6.545709460216493
tm882700,Not a Game,"This documentary offers an honest look at our fraught, complex relationship to video games from the perspectives of gamers and their concerned parents.",2020,32,documentation,drama,ES,fraught,complex,parents,3.6
tm850176,Leslie Jones: Time Machine,"From trying to seduce Prince to battling sleep apnea, Leslie Jones traces her evolution as an adult in a joyfully raw and outrageous stand-up special.",2020,66,comedy,no_second-genre,unknown_country,Leslie,Jones,Time,5.8999999999999995
tm945831,The Magic School Bus Rides Again: The Frizz Connection,"Lightning splits the Magic School Bus into three pieces, scattering the class across the globe with different versions of Ms. Frizzle aboard each bus!",2020,44,animation,family,US,Magic,School,Bus,7.7
tm862830,Seriously Single,"Dineo is the definition of serial monogamist. She dates to fall in love; she falls in love to get married. But she never gets married. She always ends up being dumped. When she meets Lunga Sibiya, he seems to be the man she's waited her whole life for, a man who shares her values when it comes to love and relationships. Or so she thinks - Until she accidentally finds out that the man she was busy planning her forever with, had been planning his forever with someone else. After a messy breakup with Lunga, her commitment-phobic bestie, Noni, helps Dineo face what she dreads most: life as a single woman. Forced to move out of Lunga's apartment, Dineo seeks refuge with Noni. But letting go of another failed relationship is hard for Dineo. Now at her lowest point, Noni encourages Dineo to enjoy the spoils of singledom. Have fun. Meet new people. Become her own person. It's an intimidating notion for Dineo. She hasn't been single in years. But Noni is happy to be her guide. Together, they take the city night life by storm. But love is a difficult thing to avoid: Noni unexpectedly finds herself falling for an unlikely man and Dineo struggles to sidestep the traps of her romantic flaws. This is further complicated when Lunga realises the mistake he's made and declares his undying love to Dineo, wanting her back. Is Dineo strong enough to honour the new version of herself or will her fear of loneliness have her running back into Lunga's arms?",2020,107,comedy,romance,ZA,Dineo,Lunga,Noni,6.622032938088964
tm971819,Four Sisters Before the Wedding,"After discovering that their parents' marriage is on the brink of ending, the Salazar siblings scheme to bring them back together in time for their 20th anniversary in a prequel to ""Four Sisters and a Wedding.""",2020,116,comedy,drama,unknown_country,Sisters,Wedding,Salazar,6.200000000000001
tm915354,Girl's Revenge,"At a birthday party, a sex video is filmed without consent and Ren Li-cha is the girl in the video. The clip circulates among the students and Li-cha is mocked and bullied as a result. Wu Yun-heng, a transfer student, went to the party with Li-cha. As she cannot stand how much Li-cha is suffering'  she is determined to find out about the truth behind the incident, fighting for her best friend. However, as she gets closer to the truth, she is about to shatter the peace in school.....",2020,81,drama,no_second-genre,TW,Li-cha,Revenge,Ren,5.109067222943542
tm881575,Velvet Colección: Grand Finale,"Christmas 1969: the upcoming sale of Velvet brings the former and current staff together in Madrid for good memories, a second chance and a new beginning.",2020,82,comedy,romance,US,Colección,Grand,Christmas,4.004641885270866
tm848261,Aaviri,"A thriller film directed by Ravi Babu, starring Ravi Babu and Neha Chauhan in the lead roles.",2019,113,drama,thriller,IN,Ravi,Babu,Neha,3.9526888371262343
tm454431,A Home with a View,"A billboard wreaks havock in a Hong Kong family life. The Lo family live in an old  flat in the middle of a noisy neighborhood: father, mother, unemployed son, teenage daughter and his elderly, disabled father. Now a billboard is blocking their view and their already chaotic life becomes sheer madness.",2019,92,comedy,drama,HK,Home,Hong,Kong,5.9906632337912455
tm890479,The Claudia Kishi Club,"Asian American creatives pay passionate tribute to the iconic, stereotype-busting ""Baby-Sitters Club"" character in this heartfelt documentary short.",2020,17,documentation,no_second-genre,US,stereotype-busting,Club,Claudia,4.699999999999999
tm982018,A Trash Truck Christmas,"When Santa crash-lands in the junkyard on Christmas Eve, Hank, Trash Truck and their animal friends all have a hand in rescuing the holiday for everyone.",2020,28,action,family,US,Hank,Trash,Truck,6.488337799185789
